Time,Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10
0.0,1.3939556077010902,0.2267610329063569,-1.4290947867714359,0.4173153635935527,1.4025923053052411,0.5859722878328177,0.33064616940794817,1.0854112207744488,1.6015000141915965,-0.336499223204487
0.5,0.7599838380518505,0.639556140183899,-3.0015131850886494,-0.6212539064952876,1.178165302486096,1.075843500005808,0.4751400444712307,-0.5480178647637974,-0.24056595211070028,1.3614705024508553
1.0,1.0575323288926266,-0.07469550676588677,-1.3615620658941694,-1.167651921443544,1.1401783842998265,0.3043494187396104,-1.5847589602490169,-1.4911601662319691,-0.5099750786940116,0.8014855913226179
1.5,-0.7693191330918953,-0.4087967902363198,-0.6945612578893173,-1.5856946948913802,-0.1337195275284988,2.3587461651125845,-1.3104126429350003,0.5034767582321119,-0.6612593580258628,-0.6426149819190754
2.0,-0.39017936742026127,-0.4256461548674847,0.4116812198852976,0.6499421487708748,-2.1059012406071282,1.8683281779156333,-0.13212859795839027,2.2478971514506534,-0.9073922529733883,0.13769429825915075
2.5,-0.34042232546760276,0.2943158001529132,-0.46627479310910047,-0.0208829989196041,2.0183691056013817,-1.4612965834232803,-0.15070154923661497,-0.524384067203134,1.6094910572924799,2.919491085558968
3.0,-1.3527155600780907,2.1789651862465993,1.4820024746365763,0.07160632552528351,-0.7763030858419986,0.9910582965726134,0.7629660065856696,0.22656415551582454,-0.20901387017548073,-0.1417495693472718
3.5,-3.7168367740034087,-1.517675254029757,0.41604398747815136,0.905097820028318,-1.6253036914709853,1.1285935687800417,-1.6133899459038505,-2.2224561254972546,-2.1337374414790906,0.25880000236798567
4.0,-1.3370236349137539,0.18207170003996417,-1.860724316738296,-0.08986876318282783,-0.6774150409777104,-0.6151649199253828,-1.7502694167407673,-0.13263496029567162,-0.20276882866400117,-1.2839029194019564
4.5,0.07370835709667345,-0.4949906419891864,0.3914174252486038,1.173593400236637,-0.08896494252499221,-0.32767017665098297,-0.045455645193966054,1.5717283773600892,2.659111623746999,-2.07220123267137
5.0,-1.203018209979514,1.4129618902396444,0.06573479328743512,0.3669231661995036,1.194635016239121,2.3053700720485795,0.7775072411446534,0.5160490420824462,1.22835998458929,-0.06544722188688457
5.5,-0.931688374842957,-1.5879492238300483,0.005755334306418558,0.49059665299550215,-0.35672556921449633,-2.2071035879620062,-2.3300448494194566,-1.0714360734474317,-0.8192923442074708,1.1633036244497945
6.0,0.9795722410817188,-1.1250130493619848,1.2687886003581321,0.053153308976470526,-0.22985732361757394,-0.6041502913812131,-1.4879020540558576,-2.677674419236154,-1.1059537158255361,0.09148301663390856
6.5,-2.793281346609018,-1.5635232328244475,-1.4908753208863539,-0.48645412329508125,-0.8400149523552851,0.35162512194881157,1.9122740820113893,0.34985929917295455,0.6908811537012705,0.6523250984886295
7.0,-0.4468718373609165,-1.5834132615500027,-1.5533760845868971,-1.5693256286027966,1.215116258098267,0.015810861862750214,1.259896342471796,0.8745694971234094,-0.8204968667611872,-0.3121288075428338
7.5,1.0107234825650513,-2.9261831356479653,-0.23702416844843083,-0.5151484381046672,0.6958566842222654,1.2159103193995944,-1.3721339443389007,1.0782027029866386,-0.8863785165564456,0.966056195966059
8.0,-0.7225904376747088,-0.0674035052646143,-0.255707426223302,0.1955702794947805,1.180226346591944,1.3571011880626709,-1.252454514870451,-0.5918616730844601,1.5118724586920003,-1.7831247818193425
8.5,1.3197598565550779,-0.150447351256957,-0.1114880300567192,-1.8963738807218622,-1.2459838889015549,0.6848339686065269,-1.2880936429343461,-2.2136747236850733,1.1186245917369702,-1.3682327770157705
9.0,2.6615456126966333,0.7292111345392079,-0.025613048454790482,-1.5668373167944654,0.7045122318284626,-0.349100520961258,1.305637192901445,1.2102487736341647,-1.5121938049210013,0.495240719584924
9.5,-1.186536907843428,-0.07533343601848924,-0.4115294508014399,0.22562233757533842,1.1241160544628694,0.19429700368129732,-0.08443910052338333,2.1956443484642714,-0.2016278280955568,0.3268848986391365
10.0,-0.6914413996858995,1.4581007339644143,0.1924564280951731,-3.090873663303327,0.11883264245075748,0.8799372346807113,-2.037106118487588,0.46181101216897125,1.463815512997557,-0.359187167482458
10.5,0.40713799212332585,-0.8092332780336655,0.5131856676920636,-1.401481389350294,-0.1856902582592428,1.24942251162146,-0.16955395250432315,-1.4879838531842127,0.5929342616287945,2.3661582233380236
11.0,-1.7206631232099094,0.9235670126608633,1.4132360175512082,1.6829383751564464,-2.79990802154775,-0.640859437434249,2.919480704245517,0.32612886517236594,0.6849442256919314,-0.028527773437522053
11.5,0.5036081695799299,-0.2740383549826163,-0.17240438446263315,0.674534882921402,-1.8931901592758853,0.45576623752159445,1.6762298236966517,1.5121460912959774,1.0481119959562324,-1.329999962970637
12.0,-1.3538960066046155,0.8777722427467752,0.6152716752477301,-0.8011967875739804,-0.21543139552866014,0.8707442343822109,1.5267891213182416,0.8085667433780745,0.10076944174851088,0.7259137105569158
12.5,-0.7668355426704756,0.10497251929334536,0.47018481523707234,0.6263880917181105,-1.6890047278512412,-2.21456265545313,0.4815303087263476,-1.6792650503245259,0.07360467240945245,-0.17576405258827055
13.0,-0.5690677922170438,2.574895222057648,-1.8418603300334413,0.5292829820623317,0.48135999213294356,-0.4306139694905381,-1.7516590573903903,-0.24686218387512424,-1.0112213945789499,0.807271819523095
13.5,-0.4188570344261373,0.2834233630877843,-0.900869909118184,-1.040042535587399,-1.9312415303475554,0.44939154003956133,-0.5354797443288646,2.774579794472004,-1.4049589502194864,0.10771197369717933
14.0,1.0029005422054218,0.17722789435707575,0.039246811042392304,1.0784491210339948,-0.021418762862033036,0.47781756253266616,-0.6896116746787821,0.9162509323304846,-0.4608964680883548,0.36118827055300046
14.5,-0.21463231755595547,-1.1984192714617048,1.3461630226621966,1.6020299173812962,1.1794458870680935,0.4036702737444478,1.2985006009149602,0.16967194051493598,0.6132678974792215,-0.26249062765367215
15.0,0.3087493333132221,-1.2910692611961925,-0.12339082032943738,2.2207890088585933,0.8974901131133426,-0.03728094659151472,1.4369788261736558,-0.7366857896174407,-1.8702534301893172,-2.7464546019563434
15.5,-0.7905040049673059,-0.1568171038940771,0.3562126746533937,0.6443422640126264,-0.1231144674203839,0.39947522471542035,0.6431761603357868,-0.47121278903392183,-1.8054848583344816,-0.19775749756713276
16.0,-1.8570294715003266,1.5575233165550222,-0.09607829884759489,0.4805464575344771,-0.8175667657293075,-0.7267572429856906,0.5575741964457852,1.4996961880691564,-0.0713875782641612,3.625908476801416
16.5,3.267558822582651,-1.4911797382844174,0.9142129711459004,-0.6476914323092438,0.042261306941967225,1.9428469918555136,0.6037119527593222,0.4441993417292839,0.8766217457683314,0.5052538183871774
17.0,1.0509049494494442,0.015044534149617594,0.6224184499965726,-0.65139968313878,0.6389431270839423,-0.5868033574632099,-2.578190593388014,0.8704000020348597,0.7034045885472101,-2.505449445868592
17.5,2.0006243953688925,1.7962995731001214,2.240934847447193,-0.7791003207078,1.824460081848793,-0.8673437132685917,-1.1769885129998743,0.09757850667162428,-0.1774765122454749,-0.5219798856859531
18.0,-0.30769294456274127,-0.7613412762731876,0.4140125911623011,0.14990919143934167,0.05374193425384943,-0.3542479478973259,-0.11606828635916432,-0.20821240408156108,-0.4507064951537938,0.7593073464990717
18.5,0.6048032490942457,-0.30492778139593446,-1.692561346640633,-0.33523719451850453,-2.16920700465862,-1.4221632710222776,0.7329648297043349,-0.7450009283056493,0.38659046638849237,1.3075945116880656
19.0,0.921194473427368,1.8262186286891748,-0.07723196503248118,-1.7730893056741377,0.3923570308291952,-0.4887588038649139,1.9567825375553947,0.8438426794266702,-0.02496330734940133,-1.2998489899899641
19.5,-1.5178894695736822,0.12252640178805432,-0.7695821284843882,-1.725311497553557,-1.0766807124842113,0.8383992162658931,0.5824714966789135,0.32368755741265376,1.123939953947041,-2.942927164715366
20.0,-0.6670913113991438,0.9612740329761811,1.0380270850584399,-1.8010877821108664,0.5590861370474597,1.288060704439233,-0.5915331940056292,0.3034808126685564,-1.7047597555268943,-0.9139873556809616
20.5,-1.4001087772167164,2.6321745113879444,0.955234187879355,-1.6722915786012669,0.5782551849054516,-0.5503553250492338,-1.2475930240906778,1.3148713280352344,-1.7331867749225225,-0.1435584715933126
