Time,Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10
0.0,-1.3037378980704164,-0.7447513737140873,-0.757951193331219,0.5243958787331274,0.13325808626999802,1.0682744915854199,1.6861935085121258,-0.25416715719297633,-0.25670550000308356,-0.7163432608857889
0.5,-2.0812204249571677,0.946346961817784,-1.01957874389631,0.9780633384981507,1.9640253433477968,0.16164121593551428,2.0288454349360743,-1.9157758088048074,-1.1958724843139499,0.26911056054459925
1.0,0.22000582228927518,1.0164033154077152,-0.7689407290997967,1.3971560335255753,-0.7446737540742813,-1.5634108377404088,1.2663762960024936,-1.010871147188893,-0.38877283107431043,1.2448308163798658
1.5,1.910176745848587,0.01680358318946018,0.8352470113785814,0.24843477235505282,-1.5944200038495362,-1.1075261386788553,-0.616725177776351,1.076250825175073,0.014113082332176174,1.03245693197684
2.0,0.9892971607900064,0.4754689419368396,1.898893463786609,-0.3414337239162787,-1.7823676341630257,-0.34604520352593654,0.914986919777995,1.7782996664293529,1.3463823849597931,0.5725311801527786
2.5,0.7744814359680948,1.4612078066234335,-1.5043459864030353,-1.383889112844658,-1.6213967666507632,0.8535437989111304,0.10122449137779843,-0.3981512585353035,-0.16032264100185145,1.138711980493257
3.0,-0.9142605301906902,0.7257763013583716,1.2484077333917019,-0.045619929293370054,-0.17158524208213488,-0.32818894479544986,-1.466552282244716,-2.1299610760108996,-0.6033263351535944,0.49752935942207427
3.5,-0.30499540155513505,-0.935828245250502,1.056130799712207,1.3553981272901923,1.5786560691702411,-0.5415624344945794,0.4605510707392469,-1.0058653937826196,-0.4591295182913557,1.0612059947020553
4.0,-0.6017302647346742,0.8746042669517232,-1.2730334092150677,0.2593879584900435,-1.531809208708335,0.38891725241635267,1.9642824387261975,2.701234432843643,1.1420338003772101,-0.309807985116625
4.5,0.1745265640086379,0.20041920895893706,0.005129227620759014,-0.23545044877423038,0.1462450757671137,0.5414433037548085,-0.3395089444447306,1.46124606350307,2.2608567153203767,0.440468125182388
5.0,1.518871283079506,0.8882114961214582,-0.24215123680906792,-0.8306676557979122,1.4351740975158216,0.2748158509954579,-2.325234667702267,-0.05988415697278715,0.8415013647111448,-0.558853224978276
5.5,0.4649715759045039,0.06032265648284729,-1.0221404703303671,-2.355394779938904,-0.13458543841063353,-0.20686064595567508,-0.6203539884056981,-1.9538631115596785,-1.7321077452025107,-1.2347418930124496
6.0,-0.09233209869302215,-0.11074994126288729,-1.1967076473086975,-1.490968423331806,1.3763161332682297,0.3237493239352062,0.6187640462175963,-1.3316882280171394,-0.857972429154232,0.029338341641039933
6.5,-0.46277327724004724,0.13249332711162873,-1.2761942630559204,-1.5801167911051517,-0.864358938965436,2.2446847782845176,-0.03283253727625712,1.1565657610601643,1.1823974373096466,1.5105340769351556
7.0,0.2324616661183067,-0.6599251779754683,-1.2147309927666596,-1.0139633808619648,-0.47388489678880574,0.28075336943631024,-1.2203229315635924,-0.579035198958392,1.150211661171518,-0.854538066549089
7.5,-0.7141998972376623,0.9732120691043286,-1.5121169681861606,0.40256727497739997,0.6457129359199121,-1.1168696638606015,-0.1963675705791611,-0.31791137000115216,-0.7852877857334261,-2.592551596748125
8.0,0.5161927157007766,0.30769321257980947,-1.0304933864972157,-0.2465540932270175,-0.18795193811799948,-1.5533456254987112,-0.045976701931485564,0.5314315087342594,-1.4728183413756049,0.14971001399119443
8.5,0.6184859336070423,0.9026007313310009,0.36911870071763037,0.914960968253459,1.5640076326640133,-0.10508017835385591,-1.4123465752309845,1.8600985167155237,1.7468822503107528,1.811712513294793
9.0,1.1907124749080489,0.0021027597006806203,0.41327752458802713,0.2868821107128732,1.6556131149937678,0.14348591150114945,-0.12294335297981324,0.18909321773648405,2.1771033301826646,1.1664966205318654
9.5,0.967911645574516,-2.0602571413194535,1.1400286929999133,1.0953113956755907,0.1480143884802278,-0.1836353339414228,0.6345799076565454,-0.6492076710864776,1.5538852300329924,0.5997951735821216
10.0,0.681956791008262,0.5558700002626145,2.640166848317934,-1.1551346436531855,0.8299633092593879,0.44810769130306466,1.2856413904211594,-0.7909372090819812,-0.5472367964039693,-1.1474671833759946
10.5,-0.39476684734039247,1.5778471022938032,-1.443005924799294,0.6922973912394998,-0.7280819112916007,0.6176740100039999,1.2097879684840953,-0.6184797295420176,-0.031816175028634985,-0.4162242941382349
11.0,1.4025932670937584,0.43498594391663414,-1.6425381955439853,-0.45783508256332683,0.8512147093399944,0.3275564674300147,0.0054264150185147075,-0.08352000887243832,-0.6414716504727429,1.133593304269348
11.5,2.070109900785757,-0.7622319419075259,0.16052454494527052,0.08809955132903591,0.7321690487547134,-0.2466616067105158,0.11516572061531513,0.22313905983782525,1.1135628845183487,1.7701808411330509
12.0,-0.47437223292529906,-0.3928934449308576,-0.1815957253441421,0.2632709115552241,0.16080087400733023,-1.528644371304092,-0.6986321197246095,0.012942422730006984,0.8297669424282517,0.7740736989686621
12.5,-0.7487033859589982,-0.5030741656211831,0.28951212773774354,0.09423255301704767,0.20036412325696215,-1.7863135897020326,0.20472799166470848,-0.5881851142930755,-1.9809966829514172,-0.06871061958461847
13.0,0.22539672901856625,0.8318757947274994,1.1864023915802968,0.5351044457606726,1.6985114491100028,0.18630532484308784,0.03618417107352902,1.2595837757987125,-2.130735439851013,-0.6154883732039382
13.5,-1.0778697107801758,-0.7122012621787458,-0.3833101740315132,-1.2879033918684042,-1.1994133697236151,0.673409753615362,-0.49033133547264707,2.078709804585364,0.3610479263559156,-0.984402225690534
14.0,-1.7675248978944351,1.6291307366453316,-0.6008792312821002,-0.5604474581149225,-1.1400947843541196,-0.5550835460419417,0.29133834920953366,-0.7651725278397035,1.2223497761998963,-1.2077461588364287
14.5,-1.4539090949854756,-0.9620717963395211,0.9379141782167972,2.6937698461646766,-1.1431440469146619,-0.4749200320317313,2.982633699307967,-0.78981824419663,-0.9279337681190905,-0.26187267135855913
15.0,0.20126240235270287,-1.432928292523422,0.6424028454981291,-0.1781748694167921,-0.18361282991375516,-0.44347983044406203,1.0405649540263044,-0.9193491760423318,-0.5716046517803413,0.17478129765216166
15.5,-1.5618232087606274,0.9113234416626425,-1.2522354966350895,-1.630358060704845,-1.3403141648802335,0.08239462109875116,-1.0951488416149184,0.6267481541650397,1.4356677462943985,-0.4492229993534317
16.0,-0.8434654022617353,-0.8341230069828579,-0.31768853561803884,-1.477902025004384,-0.037679250300593714,1.1841378652870878,-1.4877193712769596,-0.3449300826468703,0.5201463419719189,1.288119542588319
16.5,-1.5981039552918852,-1.8879150883459774,1.105375789529325,0.8713704923040488,0.7186514524883938,-0.6278934403195308,1.6841309880043427,0.08921098395714538,-0.9526203851697534,1.087301082783758
17.0,0.0881235797698546,-1.1602846273234606,1.0835342751823294,1.8914932099131838,1.1802865074087894,0.4976721958920459,0.41605862113895686,-0.29222945003756623,0.17556716425459673,-0.09465981144042612
17.5,0.1714918873415926,0.05440277719586188,-1.834407287513512,0.6978924351388339,-0.6869454938032276,1.2699595974330902,0.4748864939024904,0.35053726796284956,0.8715170922560282,-1.5578450138948612
18.0,-1.3322054614682097,0.6121354516262321,1.4185357265835872,0.6140186217181491,-0.486931991962714,-0.2956700005214503,0.45126668010795135,-0.58998946629951,-0.742965476773825,-0.40598659572955514
18.5,-0.9148143052999601,2.989641199748972,0.09753765751175922,-0.2162816827339023,-0.24884761397766164,-2.885811483857344,0.033265734510324,-0.09495472014108874,-0.4216147951130321,1.7540595197166793
19.0,-0.907783677578722,0.9945827004152211,0.23147215971190704,-0.1633919060077536,-1.7212393633615075,-0.1542383053172487,0.39948676212138723,1.1949355330839326,-0.0126562854483811,0.5882822504903891
19.5,-0.5357797835876656,0.22119840619292994,0.11223507453539402,0.16544080813083534,-1.5941926473290613,1.9595022365019439,-0.12638437501829985,-0.3300670745994284,0.35188290439740233,-0.559476636292807
20.0,0.2015609541934041,-0.23198486483478797,0.12260462420230261,0.7658756732875176,1.9268479577011983,0.3009259781408141,-0.40379472729342736,-1.3492940336839265,0.12285207467201326,-1.8377574750188037
20.5,-0.39635170153276367,-1.1364964171915934,0.15708727189920108,-1.3106066301896167,1.8058800573595195,1.398697014037075,-0.7971211613063095,-0.6885504037055035,0.7073218686592664,-1.1432392512745468
21.0,0.9222766984011478,-0.7082864799488743,0.9241440797151595,1.0630336951906687,0.1515704163836804,-0.13163032919501266,0.5200210017783211,0.5384675209908127,0.31542507950262555,-1.6285507546148645
21.5,1.8110801056045784,1.817145273507736,0.7232897015496912,-0.9966522209765638,-0.029404780547442798,-0.8936642119067262,1.05194025732595,0.9135806175710257,0.009936817247456875,0.6386119768932452
22.0,2.381178349922331,0.1968275249797795,0.4591804473932216,-0.5324640232186109,-0.1889087952690301,-0.3967868802668153,0.8365543112798145,1.910053152970758,-1.1625371802049156,0.663088521059009
22.5,1.2985384482734588,0.4252444357771114,-0.24798515077329586,-0.48161695325691606,-0.8267530286601955,0.714381394939579,0.253369258005711,1.1518695770899878,-0.9598346971171798,0.02050577330403297
23.0,0.24090729452826826,-1.2568285182001837,1.8718853765650572,2.564181802240405,-0.7865061440671723,-1.318340733563505,-0.322284102596389,0.8284659715723439,0.8248571611723094,-0.3457968688382483
23.5,0.7689474972887118,-0.07311770281044828,0.678509103517333,0.191633189109839,-0.6842564046209797,-0.3430311042454862,-1.0634943650783606,-0.21996218804293038,0.5596200108900397,-0.4236977681819302
24.0,0.22718251272083306,-2.0754244194681997,2.19460471919446,-1.8305133780814047,0.43982944621866127,2.4432792657549975,-0.19747613106516615,-1.2950983298359477,-0.039073979587619434,-0.31145529801633687
24.5,-1.3065635760504029,-0.12687502364344527,-0.015435823519860004,0.387453048869175,0.22034259527113825,1.2894722733357609,-1.5101783447662187,-0.2703769631668062,0.08407093888180278,1.3673133313679808
25.0,-1.3551532431411208,-0.17422425871700337,-0.33008356902047753,-0.029148094755520867,0.30781677105406346,0.8744244543593337,-0.9628297990951692,0.6834038015744011,0.5875322267610474,1.045893245902302
