"Time","Cell 1","Cell 2","Cell 3","Cell 4","Cell 5","Cell 6","Cell 7","Cell 8","Cell 9","Cell 10","Cell 11","Cell 12","Cell 13","Cell 14","Cell 15","Cell 16","Cell 17","Cell 18","Cell 19","Cell 20","Cell 21","Cell 22","Cell 23","Cell 24","Cell 25","Cell 26","Cell 27","Cell 28","Cell 29","Cell 30","Cell 31","Cell 32","Cell 33","Cell 34","Cell 35","Cell 36","Cell 37","Cell 38","Cell 39","Cell 40","Cell 41","Cell 42","Cell 43","Cell 44","Cell 45","Cell 46","Cell 47","Cell 48","Cell 49","Cell 50","Cell 51","Cell 52","Cell 53","Cell 54","Cell 55","Cell 56","Cell 57","Cell 58","Cell 59","Cell 60","Cell 61","Cell 62","Cell 63","Cell 64","Cell 65","Cell 66","Cell 67","Cell 68","Cell 69","Cell 70","Cell 71","Cell 72","Cell 73","Cell 74","Cell 75","Cell 76","Cell 77","Cell 78","Cell 79","Cell 80","Cell 81","Cell 82","Cell 83","Cell 84","Cell 85","Cell 86","Cell 87","Cell 88","Cell 89","Cell 90","Cell 91","Cell 92","Cell 93","Cell 94","Cell 95","Cell 96","Cell 97","Cell 98","Cell 99","Cell 100"
0,-1.77278287093789,-0.579012962087567,-1.32847032549774,1.84641165887376,-0.227849382642847,1.21092785106721,-0.743399918017989,-0.30970278787331,-0.944315821861336,1.15379932924002,-0.307120828960015,-1.42839077036959,0.510589029353496,1.46937199076922,-0.467257890363316,-0.357894867842274,-0.332233521128429,-1.26378481339656,-0.228204164506866,-0.270765536239603,-1.92564134524485,0.457402838023733,0.869186092515406,-1.75733702983866,-1.70284188954656,0.0512986625429697,-2.14424960609819,-0.652102903595197,0.461638291122734,-0.686026307619566,-0.718675551991213,-0.0770297790554492,0.316063632152579,0.611492464774688,1.57624507113559,0.430140709407453,-1.58228492014871,1.93028445671024,-0.756918887811599,-0.441649793111386,0.95138057507492,-1.81654145909156,-1.13461556474644,-1.45866510812665,-0.332717749250276,-0.401803206757706,0.847553364628638,-1.01697931592642,-2.53017953976384,-0.017313844105581,0.26320932351299,-1.97055620012826,1.43064606710111,0.405381459239799,0.665951534534073,0.567456645086093,1.44251715165375,0.352135118323022,-1.07869597336276,1.93327512790416,0.159486668532389,-0.621792001126941,-2.12892097253579,-1.31559103675499,2.36956450816772,-0.87729132546384,1.57442131151771,1.62880038086515,-1.57863984220677,-1.62612438518108,-0.646244491227172,1.70430643835578,1.13550673514724,-1.480781680245,-0.102871852195381,1.18005296406129,-1.1310758878916,-0.793821441781979,-0.514723828877605,0.272869985279798,0.715421290690897,0.485652225128634,0.740702039574762,-1.40249687413796,0.596562717995251,0.410793358028183,-0.31439211641059,-0.212281676296964,-0.687114808111316,-1.28796933028553,1.91870926352078,-0.681315009714284,0.562846534315888,-0.436071637371538,-1.18786879336446,2.19387405470474,0.0128116482566203,-1.04134412090493,-0.0237860848423814,-0.901140318636311
0.5,-0.257704449801846,0.479048965258378,1.14873518369178,0.552949931077233,-0.173362518058341,0.588119741978035,-0.999825523210208,-0.252558212110196,-0.459102538310745,-0.885554642406004,0.34166754964315,0.311469448744944,0.969292417327227,-0.148659676680569,0.181553362885822,-0.515842154454337,-0.221784754254664,0.339513716264907,-0.257683645693237,-0.110704739853205,-0.923244325314017,-0.0720770758018491,1.00141930929787,-0.0362964834784602,-0.717412523218869,-1.67770202434589,0.269791552410712,-0.25128421660636,-1.12110242840346,0.194937653906055,1.87827893857157,-0.142932305121566,-1.77212730409891,-1.57099694854996,-0.52026223582139,-1.33041809410047,-0.850047746189723,1.18647232433386,0.220836437373881,0.924939795061241,0.651928550721779,0.706046996884913,1.016632779224,-0.967775026211781,-0.0840145365684116,-0.00297582446841926,2.62590720233843,-1.45637427245728,0.625560069550218,-1.68886662574577,0.310411665268876,-0.512858291787405,-1.22772307360088,-0.953260644611808,1.36361141680556,1.37379033045679,0.717432048530164,0.164398076384718,0.413985433757819,-0.415229611225389,-1.48085382865036,-1.16215161423476,0.860767747154151,-0.135514549646756,2.0052537268707,1.06556482305887,-0.729216803722137,0.505823753012239,-0.430093597030237,1.26910388918287,2.24195645726466,-0.754851729650457,-1.162875566998,-0.0374398912792174,1.03153500225775,-0.362732776421408,-1.38675853771713,1.40006722064073,0.43733994522955,1.47797970404734,0.531316748814197,1.47751807459086,-1.24688039179252,-1.08818817509457,1.70431487558863,-1.29348019630694,-1.08674251400027,-0.201962446098731,-0.530023613343949,0.904948127366953,-0.112955899183263,0.0981560970514879,0.173929406021524,-1.46770439367894,1.10224872853869,0.250617669332475,0.1967479266823,-1.43276959295924,-0.143883689001015,0.918031112904353
1,1.4205301943029,-1.48089194597445,1.07615656434946,0.663075279083846,0.125481148513397,0.745295457318632,-0.504177852062038,-0.433881921918609,0.206877687263547,-1.88844095681674,0.238439659984346,0.594114985136616,-0.600055695908058,-1.62431115144628,-1.20694473462278,0.705934969354048,-0.225392013505176,1.29748241688988,-1.16342197915045,1.1001487463024,0.925951006319268,-0.54231611375446,-0.633791605372453,-1.83702090221401,-1.07437020673701,-0.810319607765678,-1.12509443241412,0.58219411309911,-0.130015791715192,0.0729801039277254,0.356094690446208,0.531481660578374,-0.855837327529983,-0.980168808352338,-2.45692392730651,-0.712946132196004,-1.15081139494925,1.46050112136385,-0.40136806698117,1.25531839400838,-1.31308170856761,-0.650657036197223,-0.937877601576959,-1.18096329749627,-0.147639697096881,1.35540939452587,1.11033439655203,1.19760776016353,-0.561834845962522,-0.751325280878548,-1.02793180778985,-0.526154496527133,-2.06555020428216,-1.231361694915,0.375820282830664,0.0343001070554318,0.6911976097302,-0.630297167846004,-0.67844408458545,-0.793111761763357,-1.26253987864391,0.43951390193516,2.58695776679666,2.25659719649155,-0.125914412151378,1.13176031625423,-1.10695421178422,-0.455141541670281,0.878107955272554,0.283907808473344,0.59859990982522,-1.30459785026606,-1.30110537426224,-0.00655605773331319,0.779951709952391,-1.98073282254367,0.120776004268783,0.615564881040091,1.84687199601139,-0.0389975310705193,0.961125813049974,-0.489739220044848,-2.19247955517216,0.392323900000038,0.219438530488841,-0.526488577489791,-1.72402668817986,1.06990536137938,2.2855927471866,0.812146261173869,-1.46503775828384,0.867819836661185,2.0574499112099,1.10860036195945,0.837932395294903,-1.94939484324796,-0.933679584348133,0.488012420210841,0.458596324361763,0.365054398857819
1.5,0.128555952411261,-0.770135007668758,-0.589641500194251,-0.470833858195834,1.54672256995358,-1.46580413018994,-2.53813894292661,0.686194451631018,0.162334767076348,-1.40729592850099,-0.036702075013558,1.05757654976653,1.53306698373137,-1.8857721295674,-0.652118124883456,0.791630569450047,1.78567973833104,0.507104150487878,-1.96320349160583,-0.648543795828497,0.99705005065571,-1.6194947770332,0.200719332869005,0.162888103416454,0.380199157847687,0.592334075257935,-0.746616708868412,0.0656513133860638,0.151804932408774,-1.63543151648035,0.863891782729321,0.429803395388724,-0.909588690488354,0.190520123607174,-1.11567252287337,-1.72930150504562,0.997981543778102,1.08900804281126,-0.475149419909585,0.578785999381802,-0.289754008330027,-0.48810673617341,-1.79300996617587,-0.241209202485391,0.577654454478709,0.8422243108098,0.493908909818983,0.227448723239666,0.0722317205893069,-1.03252638369109,0.332522573261637,-0.106529475683354,1.05153252125416,0.187926380981486,-0.0949338965682298,-1.2486507447779,-1.9992093846841,-0.657188233071709,0.371247366493496,-0.486839506066155,1.04341585325175,0.502035861219585,0.749923849938433,1.00380967378865,0.477632776416409,-1.87588130780919,0.341193319584557,0.773246536222129,0.581709612746527,-1.21860139204876,-0.615874279091249,-1.19065996383147,1.68271088470961,-1.06339902487066,-1.88966947227072,-0.976587265321357,0.369951887373906,-1.0866102619711,1.66590639743534,-0.0245259249599779,1.02132083674271,-0.835553165905174,0.0708512391381925,0.994858126694352,0.654939062985357,-1.64124504011078,0.594411888315413,0.577839220200894,0.964925379806465,-1.1264648988809,-1.86073174347672,-1.43739423859151,0.58662025156619,1.61903721854373,0.0076439005559634,-0.731906369784558,-0.585474508117007,0.384427287162229,-0.130218196963116,-0.104498663411193
2,0.360033982876651,-1.03985820804545,1.6553210507891,-1.99011418737167,0.994659803802293,0.19299009210334,0.634812638296966,0.84380098606285,-0.172884016726958,0.660236024924756,-1.17617561830676,1.19911613651126,1.40170373306414,-0.548820637802248,0.482224264031425,-0.915706176106421,-1.49737231593252,-0.0667214710911749,-0.257514252975162,0.770464178572878,-0.180581705312889,-1.71765396628402,-0.730014241418504,0.0204421116110289,0.232775739943513,1.94968511868575,0.528073196304952,-0.825501748700892,-0.0753253147554455,0.301133157244948,0.548938904892219,-1.71496310016191,-1.59350178326007,-0.91796343861395,0.153026835566322,-0.772506461203773,1.00426335608386,0.32324936881937,0.440095023489227,-0.352868918830286,0.832262169488585,-1.35197565637342,-1.48092297797314,0.348594511464904,-1.40364075171879,-0.424662554216031,1.71072795415177,0.297687042815501,0.214711712773172,-0.279181636076715,0.338212939381238,0.337720030375359,1.16576151936632,0.16171184131606,0.679381343035577,0.715986387124705,-0.826348270357942,-0.45168031810794,1.14214539385325,2.09344886651705,1.32362973645241,-0.236409278072045,0.0849280208601779,-0.927771191719673,-0.463132633988121,-0.793671401960009,1.74147711675717,1.51861194351626,-0.539188033705505,-0.16371363045065,-0.854927353495441,0.301943396586729,1.04963181769308,-0.0357140385694631,-1.3526471936369,1.44832819443037,-0.440958892000413,-0.574200566990779,-1.32605809915846,0.940026260288179,-0.406231802023183,0.756938496914296,0.346353896991205,0.660274597190031,0.664822667455106,-0.717596833572564,1.24257492834016,-2.09129130884127,-1.46966322075481,0.221988879859545,-1.16950169848002,-1.2548466311268,-0.465345460077659,0.868724618405993,-0.334018065955643,0.484809072280286,1.47716095721473,0.0347701006240713,-0.702036793123734,-1.36025507892785
2.5,0.456600144159279,0.76709576872768,-1.57812415182517,1.30849030100134,0.689734124135862,0.171110343709622,1.35891520904921,-1.32185955189478,2.38276346759835,-1.04988922029188,-0.460655536388885,-0.499271059590011,-0.675028042005156,-1.07350008622589,1.19270335735426,0.565019577102934,0.0340571912525508,-1.33301148189365,2.86851990892383,-1.84839358396107,-1.12638503556693,-0.290248692927152,1.17516036869766,-0.265062757897952,-0.0550009784949629,-0.165398224693143,2.22624979744731,0.144929298610313,0.629821917975252,-0.688066933283546,-1.3317131378839,-1.38733367090748,2.18365126324176,-1.20670912795244,-1.1756350217333,0.293667830284005,-0.824223226320768,-1.09874139387019,-0.683134746083491,0.821872133529989,0.590676086792744,-0.14802066054426,-0.0993260227646465,-0.536642492709024,-0.91684965410511,-1.1126313136405,1.63156157503406,-2.13183217061399,0.253242217188451,-0.411921799552788,-0.608301420132588,-1.12460037141319,1.24515386803615,0.247230391365444,0.56579258654343,1.42957764653339,1.67713772283305,-0.554630529885843,1.1169365898172,1.13226699247106,-0.976930424413362,-1.14572499156838,-0.763801345579202,-0.286552064872719,-1.20130330873063,1.16332963267933,-0.587546325336764,-0.752924531193655,-1.40441046742735,0.537269293298053,-0.274895870491312,1.71665952470851,0.0560653899533619,-0.136961337230261,-0.0332581167273235,1.57768729058343,-0.330449573730365,0.669339543072768,-1.99228600191275,0.0562406451587007,-0.134268395240637,-0.932010123691977,-1.42941022931433,-0.185237205206001,0.259174050612153,-0.206245717070244,0.703219529104334,-1.08019455141048,-1.31025370262921,-0.773902033977928,0.283736000846587,-0.101528034773701,-0.613051087776963,-1.560668613395,-1.16968096226849,1.30709015822946,0.944792808119487,-0.71034034674669,0.0444380585059462,0.0805141095425226
3,1.25730399072402,1.68643122859668,-0.228635194194853,0.322951884711276,0.960440796894635,0.0223208331510025,-0.851880051571925,0.913310637323578,0.767678681532062,-0.514484847782633,-1.40816991482166,0.353352797552005,-2.12343630539893,0.383454673355447,-0.949655910664519,0.51257047263278,-0.923619017203397,0.984581630099009,-0.685092003618455,-1.45440366884057,-0.587253275109432,0.0714331708749775,0.783384905510557,-0.0161131337068391,1.31470484845075,-0.311568755725918,-1.50748070797721,-1.39882034413937,0.539108072359483,0.248810337332148,-1.84496604649878,0.715102507241898,-1.11208333243205,-0.834906127278735,-0.266494972115607,0.112629438954345,-2.22145685680724,-0.653881043080123,2.54765568132077,-0.772781714679045,-0.956672254521668,-0.202953851555801,0.971496468869009,0.560335726157186,-0.764163404050204,-0.65806175980273,0.371102699453651,-0.366118121404757,1.10057424749283,0.17670175157231,-1.13241145818868,-0.259999957979958,0.831081391810444,0.423599499741421,0.0820987369523428,0.451531487920746,0.514687946096959,2.18968935494158,-0.818020920261021,-1.82385072421234,-0.770966477291394,-0.80601806990944,-0.570378193694282,-0.109325365355091,-0.699927100278456,0.895998934097164,-0.673766571057635,-0.831838283644714,-0.987481935089247,0.837609002250549,0.167403195302293,0.11049993502812,-0.561124503798683,-0.41426321929719,0.305278450152526,-1.2975172964237,-1.48703730749374,1.1082542565847,1.37126683313396,1.13675310205585,-0.69959561001993,-1.29162485587386,0.36838121274212,1.41411461380525,0.845170733577778,0.966102071613967,-0.367949690149942,0.662784008100002,-0.358732261432316,-1.7754750818396,-0.707100383843581,2.06309945004579,-0.509275568219764,-0.627336866348607,-0.409214549650118,-0.312589553493847,-1.35906061677668,0.419175373226988,0.0572614670900053,0.550001849955271
3.5,-1.73602741109652,-0.169716729108907,0.283043185980478,0.552465848721021,0.309202600930015,1.89228428672527,-0.921273717109507,2.3020885287076,0.843466942438429,-1.08960552378956,0.905085933678714,0.652836761632761,-0.462242509358888,0.401132669596631,-0.684848047953294,-0.00732140250430191,1.18845937479927,0.612218268846632,0.656223205921047,-0.571508063568774,1.53731974223965,-0.775630672876309,1.6604274819024,0.072797956839485,-0.0132078322051807,1.73569751094141,0.0563262971871737,-0.0929034371118276,-2.26284930258195,-0.492547682474489,-1.19061561825538,-0.590201231387223,-0.514820803481573,-2.02971484734511,0.359144824651516,-0.303804407235581,-0.257859634658322,-0.682829061234547,1.98822123351958,0.347497828634526,-0.825184177135596,1.80009073516808,0.0937545457577443,-0.612058227992342,1.96735951471231,1.73157090468665,0.149281846435169,0.496001047935662,-1.38684049969486,0.474006740231949,1.46001597308563,0.140862871103879,-0.190287440230208,-0.953099330214025,-1.71444055775955,-1.80899682992878,-0.479825268239975,2.01301232749442,1.24151824666607,-1.34936393189069,-0.540572336348901,0.837954295137598,-0.397339922312913,-1.11950750231432,0.983452748681649,-0.348109410329571,-0.588064559960683,-1.62548305363973,0.686458979921027,0.450751624467777,-0.648318876738751,-0.374673551932266,0.360004564359131,-1.29977915585615,-0.0567343013658602,-0.941968897085575,-1.01509824827302,-0.072192835368869,0.664346378203487,0.291089806795544,0.715330847318883,0.169191693296414,1.23239027341071,0.124670201708688,0.176253969102258,1.0842212700469,-0.483163925377895,0.646916516316173,0.807122903386627,-0.225378313206196,0.53919706727491,0.921962009547024,-0.904888889729145,1.10346620258863,0.0400530083778336,0.434866299133401,-1.53809226456202,2.35409092436163,-0.261839934566073,-0.942487164469141
4,-1.39407519570848,-1.2110038594964,0.167143919285104,0.37082924573751,0.0296438268118589,0.378797710733496,0.752249126061684,-1.59357928955487,-0.34992104592293,0.103031120468719,2.04979143771599,-1.19805854755344,-0.830451680224425,-0.163138792949525,-0.469845631885308,0.806733352731437,-0.0830624121960004,0.995809713134728,1.41741422635323,-0.165751566653814,-0.892482256834018,-0.252749371493191,0.80928488999659,0.412657555250614,-0.465662895480555,0.995400340654382,-1.22469223897588,2.08970058535577,-0.554784156558664,1.03782854806008,0.838499564101463,1.22262384497157,0.564622942714248,1.17041173403098,0.282184360253371,1.69437427920366,0.388828694416287,-0.691730437771814,-0.168679363314251,2.0598410298717,-0.375041184196644,-0.476610566228758,2.28872251655317,-0.680162613347894,0.714537138608446,0.669414853161952,-0.684906039164474,-1.18162505987965,-1.11014299841636,-0.298718786865195,0.415354630053109,-0.560566150544605,-1.28039443319455,0.939794408268191,0.217896539193798,-2.46021127120506,-0.650598669146718,-1.48384164101916,0.0910016230145304,0.101036494672811,1.5110217403153,1.11023161244116,0.27648075185976,-0.295523638302736,0.770391992134564,-0.0254103404144513,0.210494227955268,-0.260546522201032,1.55455703724527,-0.00614692271090468,1.2882803072213,0.642180464073654,-0.504767116972738,-0.116979854689513,1.01515609172646,0.577345059318589,-1.09344010300833,-0.217986796834043,-0.572518764142058,-1.22137742187845,0.0959774519266546,0.287579286437611,0.497536120368875,-1.41977408905676,-1.64111480811247,0.502582846936385,1.31594564551044,-0.947090319291372,1.02800744428233,0.851830137419054,1.79767480917441,0.0248404558638572,0.460782574468739,1.1089758943526,0.252442385516871,0.445730969810061,-0.606543178388544,-0.572354346768589,1.13690150289063,0.104118520374109
4.5,0.000145111507966283,-0.798239212747328,1.33138849857663,1.16622368066739,-0.782677371637376,0.191260887713442,0.885007433458857,-1.63876255640079,-1.24772334870514,0.632169126550972,-0.730594298491129,-0.181084859995298,-1.58701278004561,-1.69677846765627,0.346255705921657,2.05355333863825,0.722330572591749,-0.501430003209495,-0.857400180718865,-0.282782690103717,0.554217787532786,2.59808986012286,-0.212422338061542,1.18566683618343,-0.0420383972579632,0.0261413201605272,1.3158534224097,-1.16787732068621,-1.0119865215427,0.294793883026698,-0.100824315741834,0.587277169114899,0.397797165253971,0.647855446836069,1.83941238213461,-0.00397833806152059,1.20703779326493,-0.690779725536804,0.662267337130768,-0.351589584193498,-0.00623738677062957,0.533615068891788,-0.502451006171625,1.86211236978218,0.783578895900022,-1.31282101106809,-0.946010320186961,0.482326868527972,-1.20201039359648,0.139083557298828,-0.808767251594586,0.633615280483897,-1.07365171929076,2.10727049414639,2.27588564539013,-0.32889514520368,-0.679449379365237,-1.00834191741231,-0.518563740027261,0.299431318136439,0.879599732722579,0.139133185618155,0.373536120925422,-0.115756541253759,0.0660676983734122,1.18344516118419,-0.804832442363548,-1.6147959060398,-0.463056675122282,0.991747269536016,1.39908040720519,1.65992410950656,-0.096346109838492,1.40765195571745,1.46917006444669,0.863202917519069,-1.06536794481321,-0.286030704792609,-0.757497986584643,-1.27326739551798,0.643600084057241,0.519681296480397,-0.182804966387209,-1.04313339518649,-1.53177462399636,0.216768147330782,-0.458443014260537,-0.164607406223254,0.229404015563292,0.255886090233636,0.93692654202876,-0.385224073865437,1.15071646737884,-0.244261353347019,-0.175831747214846,-0.0644917764259045,1.88383534123682,-1.22044700359277,-0.596794766688634,0.133786373421206
